well,Date,subsidence,tds,gwr_elev
895,4/30/15,16.99,,
895,4/29/15,23.19,,
895,4/28/15,22.77,,
895,4/27/15,20.58,,
895,4/26/15,25.23,,
895,4/25/15,30.05,,
895,4/24/15,23.82,,
895,4/23/15,24.12,,
895,4/22/15,28.24,,
895,4/21/15,24.71,,
895,4/20/15,29.93,,
895,4/19/15,25.09,,
895,4/18/15,27.83,,
895,4/17/15,26.01,,
895,4/16/15,24.09,,
895,4/15/15,25.55,,
895,4/14/15,23.8,,
895,4/13/15,21.49,,
895,4/12/15,28.51,,
895,4/11/15,26.45,,
895,4/10/15,26.51,,
895,4/9/15,25.38,,
895,4/8/15,27.65,,
895,4/7/15,27.86,,
895,4/6/15,26.74,,
895,4/5/15,29.23,,
895,4/4/15,26.89,,
895,4/3/15,23.06,,
895,4/2/15,23.1,,
895,4/1/15,31.02,,
895,3/31/15,26.79,,
895,3/30/15,19.42,,
895,3/29/15,20.8,,
895,3/28/15,21.51,,
895,3/27/15,18.78,,
895,3/26/15,18.39,,
895,3/25/15,21.49,,
895,3/24/15,27.64,,
895,3/23/15,23.27,,
895,3/22/15,21.81,,
895,3/21/15,16.5,,
895,3/20/15,17.17,,
895,3/19/15,7.67,,
895,3/18/15,20.89,,
895,3/17/15,20.97,,
895,3/16/15,18.61,,
895,3/15/15,21.84,,
895,3/14/15,24.96,,
895,3/13/15,19.95,,
895,3/12/15,17.48,,
895,3/11/15,24.62,,
895,3/10/15,26.72,,
895,3/9/15,20.82,,
895,3/8/15,19.73,,
895,3/7/15,17.54,,
895,3/6/15,15.57,,
895,3/5/15,13.19,,
895,3/4/15,16.33,,
895,3/3/15,22.32,,
895,3/2/15,16.59,,
895,3/1/15,25.88,,
895,2/28/15,23.13,,
895,2/27/15,19.35,,
895,2/26/15,18.95,,
895,2/25/15,17.81,,
895,2/24/15,19.65,,
895,2/23/15,21.33,,
895,2/22/15,22.64,,
895,2/21/15,23.71,,
895,2/20/15,18.69,,
895,2/19/15,22.03,,
895,2/18/15,18.43,,
895,2/17/15,19.96,,
895,2/16/15,17.91,,
895,2/15/15,22.43,,
895,2/14/15,19,,
895,2/13/15,16.45,,
895,2/12/15,17.29,,
895,2/11/15,14.36,,
895,2/10/15,14.04,,
895,2/9/15,11.15,,
895,2/8/15,19.14,,
895,2/7/15,14.29,,
895,2/6/15,23.77,,
895,2/5/15,20.04,,
895,2/4/15,24.2,,
895,2/3/15,18.82,,
895,2/2/15,17.17,,
895,2/1/15,16.53,,
895,1/31/15,17.53,,
895,1/30/15,15.83,,
895,1/29/15,19.46,,
895,1/28/15,19.76,,
895,1/27/15,20.3,,
895,1/26/15,30.88,,
895,1/25/15,23.92,,
895,1/24/15,22.63,,
895,1/23/15,18.71,,
895,1/22/15,16.09,,
895,1/21/15,15.85,,
895,1/20/15,19.39,,
895,1/19/15,20.93,,
895,1/18/15,21.01,,
895,1/17/15,18.48,,
895,1/16/15,18.66,,
895,1/15/15,16.75,,
895,1/14/15,17.71,,
895,1/13/15,18.74,,
895,1/12/15,19.04,,
895,1/11/15,21.22,,
895,1/10/15,16.45,,
895,1/9/15,20.83,,
895,1/8/15,18.58,,
895,1/7/15,15.31,,
895,1/6/15,16.26,,
895,1/5/15,17.09,,
895,1/4/15,14.32,,
895,1/3/15,19.59,,
895,1/2/15,19.13,,
895,1/1/15,21.08,,
895,12/31/14,21.49,,
895,12/30/14,19.13,,
895,12/29/14,21.47,,
895,12/28/14,14.47,,
895,12/27/14,20.64,,
895,12/26/14,20.87,,
895,12/25/14,29.81,,
895,12/24/14,20.14,,
895,12/23/14,13.48,,
895,12/22/14,20.96,,
895,12/21/14,20.04,,
895,12/20/14,20.07,,
895,12/19/14,17.26,,
895,12/18/14,15.57,,
895,12/17/14,19.49,,
895,12/16/14,13.69,,
895,12/15/14,25.27,,
895,12/14/14,20.69,,
895,12/13/14,21.21,,
895,12/12/14,17.76,,
895,12/11/14,30.57,,
895,12/10/14,26.43,,
895,12/9/14,22.61,,
895,12/8/14,20.67,,
895,12/7/14,20.28,,
895,12/6/14,19.69,,
895,12/5/14,25.96,,
895,12/4/14,25.01,,
895,12/3/14,15.42,,
895,12/2/14,18.5,,
895,12/1/14,28.86,,
895,11/30/14,23.44,,
895,11/29/14,34.24,,
895,11/28/14,27.13,,
895,11/27/14,27.69,,
895,11/26/14,26.46,,
895,11/25/14,26.21,,
895,11/24/14,27.24,,
895,11/23/14,31.17,,
895,11/22/14,28.29,,
895,11/21/14,34.63,,
895,11/20/14,33.44,,
895,11/19/14,26.5,,
895,11/18/14,32.93,,
895,11/17/14,23.47,,
895,11/16/14,19.62,,
895,11/15/14,27.69,,
895,11/14/14,27.44,,
895,11/13/14,28.61,,
895,11/12/14,21.58,,
895,11/11/14,28.73,,
895,11/10/14,34.77,,
895,11/9/14,31.18,,
895,11/8/14,21.56,,
895,11/7/14,25.41,,
895,11/6/14,25.3,,
895,11/5/14,21.99,,
895,11/4/14,25.67,,
895,11/3/14,20.77,,
895,11/2/14,27.42,,
895,11/1/14,23.2,,
895,10/31/14,27.47,,
895,10/30/14,21.46,,
895,10/29/14,17.35,,
895,10/28/14,24.41,,
895,10/27/14,25.61,,
895,10/26/14,26.42,,
895,10/25/14,23.98,,
895,10/24/14,24.62,,
895,10/23/14,21.87,,
895,10/22/14,21.72,,
895,10/21/14,26.82,,
895,10/20/14,29.55,,
895,10/19/14,20.56,,
895,10/18/14,20.33,,
895,10/17/14,23.01,,
895,10/16/14,20.09,,
895,10/15/14,25.64,,
895,10/14/14,20.88,,
895,10/13/14,22.04,,
895,10/12/14,20.64,,
895,10/11/14,18.21,,
895,10/10/14,25.13,,
895,10/9/14,25.3,,
895,10/8/14,25.6,,
895,10/7/14,18.7,,
895,10/6/14,18.39,,
895,10/5/14,22.43,,
895,10/4/14,21.86,,
895,10/3/14,15.37,,
895,10/2/14,22.11,,
895,10/1/14,19.38,,
895,9/30/14,24.12,,
895,9/29/14,22.37,,
895,9/28/14,17.34,,
895,9/27/14,21.4,,
895,9/26/14,22.72,,
895,9/25/14,22.66,,
895,9/24/14,20.59,,
895,9/23/14,19.29,,
895,9/22/14,21.28,,
895,9/21/14,24,,
895,9/20/14,23.85,,
895,9/19/14,22.29,,
895,9/18/14,28.84,,
895,9/17/14,28.81,,
895,9/16/14,29.32,,
895,9/15/14,32.72,,
895,9/14/14,26.08,,
895,9/13/14,27.42,,
895,9/12/14,26.37,,
895,9/11/14,23.97,,
895,9/10/14,23.35,,
895,9/9/14,24.57,,
895,9/8/14,29.69,,
895,9/7/14,16.4,,
895,9/6/14,22.2,,
895,9/5/14,20.91,,
895,9/4/14,23.19,,
895,9/3/14,26.38,,
895,9/2/14,27.05,,
895,9/1/14,22.95,,
895,8/31/14,26.89,,
895,8/30/14,31.93,,
895,8/29/14,32.35,,
895,8/28/14,28.67,,
895,8/27/14,25.14,,
895,8/26/14,21.13,,
895,8/25/14,24.83,,
895,8/24/14,30.45,,
895,8/23/14,19.39,,
895,8/22/14,24.26,,
895,8/21/14,33.33,,
895,8/20/14,28.39,,
895,8/19/14,22.92,,
895,8/18/14,29.62,,
895,8/17/14,18.51,,
895,8/16/14,23.6,,
895,8/15/14,27.23,,
895,8/14/14,28.48,,
895,8/13/14,16.5,,
895,8/12/14,15.99,,
895,8/11/14,18.97,,
895,8/10/14,26.19,,
895,8/9/14,24.66,,
895,8/8/14,15.84,,
895,8/7/14,20.62,,
895,8/6/14,29.99,,
895,8/5/14,26.95,,
895,8/4/14,25.18,,
895,8/3/14,23.06,,
895,8/2/14,17.31,,
895,8/1/14,23.64,,
895,7/31/14,31.58,,
895,7/30/14,23.3,,
895,7/29/14,17.03,,
895,7/28/14,26.7,,
895,7/27/14,23.66,,
895,7/26/14,28.58,,
895,7/25/14,26.21,,
895,7/24/14,25.94,,
895,7/23/14,24.92,,
895,7/22/14,22.65,,
895,7/21/14,21.49,,
895,7/20/14,22.46,,
895,7/19/14,24.26,,
895,7/18/14,26.96,,
895,7/17/14,24.23,,
895,7/16/14,24.96,,
895,7/15/14,15.06,,
895,7/14/14,15.6,,
895,7/13/14,17.9,,
895,7/12/14,19.14,,
895,7/11/14,24.34,,
895,7/10/14,19.6,,
895,7/9/14,24.74,,
895,7/8/14,20.26,,
895,7/7/14,16.26,,
895,7/6/14,21.03,,
895,7/5/14,11.76,,
895,7/4/14,14.34,,
895,7/3/14,12.74,,
895,7/2/14,15.99,,
895,7/1/14,17.34,,
895,6/30/14,22.03,,
895,6/29/14,17.79,,
895,6/28/14,14.88,,
895,6/27/14,23.56,,
895,6/26/14,19.82,,
895,6/25/14,21.83,,
895,6/24/14,18.06,,
895,6/23/14,17.1,,
895,6/22/14,18,,
895,6/21/14,18.5,,
895,6/20/14,16.47,,
895,6/19/14,18.36,,
895,6/18/14,15.24,,
895,6/17/14,20.47,,
895,6/16/14,19.28,,
895,6/15/14,19.9,,
895,6/14/14,20.58,,
895,6/13/14,24.41,,
895,6/12/14,28.95,,
895,6/11/14,24.44,,
895,6/10/14,24.68,,
895,6/9/14,19.34,,
895,6/8/14,23.36,,
895,6/7/14,27.43,,
895,6/6/14,25.64,,
895,6/5/14,21.17,,
895,6/4/14,19.48,,
895,6/3/14,16.18,,
895,6/2/14,22.35,,
895,6/1/14,19.59,,
895,5/31/14,19.52,,
895,5/30/14,23.36,,
895,5/29/14,17.71,,
895,5/28/14,21.47,,
895,5/27/14,22.38,,
895,5/26/14,25.81,,
895,5/25/14,23.86,,
895,5/24/14,22.07,,
895,5/23/14,13.13,,
895,5/22/14,18.84,,
895,5/21/14,17.29,,
895,5/20/14,16.59,,
895,5/19/14,23.36,,
895,5/18/14,19.01,,
895,5/17/14,21.91,,
895,5/16/14,22.34,,
895,5/15/14,22.04,,
895,5/14/14,19.59,,
895,5/13/14,19.42,,
895,5/12/14,19.27,,
895,5/11/14,27.48,,
895,5/10/14,29.7,,
895,5/9/14,19.95,,
895,5/8/14,23.17,,
895,5/7/14,24.16,,
895,5/6/14,29.22,,
895,5/5/14,26.59,,
895,5/4/14,19.92,,
895,5/3/14,22.04,,
895,5/2/14,23.24,,
895,5/1/14,19.01,,
895,4/30/14,20.86,,
895,4/29/14,21.51,,
895,4/28/14,17.42,,
895,4/27/14,23.32,,
895,4/26/14,26.58,,
895,4/25/14,22.79,,
895,4/24/14,22.15,,
895,4/23/14,25.75,,
895,4/22/14,19.43,,
895,4/21/14,16.79,,
895,4/20/14,23.24,,
895,4/19/14,28.41,,
895,4/18/14,25.94,,
895,4/17/14,24.43,,
895,4/16/14,22.76,,
895,4/15/14,21.07,,
895,4/14/14,18.94,,
895,4/13/14,20.36,,
895,4/12/14,25.33,,
895,4/11/14,15.7,,
895,4/10/14,18.33,,
895,4/9/14,20.11,,
895,4/8/14,18.6,,
895,4/7/14,19.92,,
895,4/6/14,22.53,,
895,4/5/14,24.92,,
895,4/4/14,23.17,,
895,4/3/14,21.21,,
895,4/2/14,23.29,,
895,4/1/14,20.47,,
895,3/31/14,17.64,,
895,3/30/14,24.38,,
895,3/29/14,11.9,,
895,3/28/14,18.52,,
895,3/27/14,21.42,,
895,3/26/14,18.2,,
895,3/25/14,20.78,,
895,3/24/14,22.58,,
895,3/23/14,19.55,,
895,3/22/14,20.2,,
895,3/21/14,16.07,,
895,3/20/14,22.83,,
895,3/19/14,23.46,,
895,3/18/14,22.66,,
895,3/17/14,27.52,,
895,3/16/14,11.03,,
895,3/15/14,16.22,,
895,3/14/14,21.89,,
895,3/13/14,21.32,,
895,3/12/14,23.46,,
895,3/11/14,20.71,,
895,3/10/14,18.79,,
895,3/9/14,16.38,,
895,3/8/14,17.62,,
895,3/7/14,30.59,,
895,3/6/14,22.33,,
895,3/5/14,18.77,,
895,3/4/14,18.68,,
895,3/3/14,16.76,,
895,3/2/14,19.17,,
895,3/1/14,7.36,,
895,2/28/14,20.31,,
895,2/27/14,21.57,,
895,2/26/14,17.61,,
895,2/25/14,17.73,,
895,2/24/14,21.74,,
895,2/23/14,20.97,,
895,2/22/14,19.2,,
895,2/21/14,22.87,,
895,2/20/14,22.03,,
895,2/19/14,23.44,,
895,2/18/14,25.69,,
895,2/17/14,19.9,,
895,2/16/14,21.28,,
895,2/15/14,20.33,,
895,2/14/14,24.62,,
895,2/13/14,25.64,,
895,2/12/14,23.72,,
895,2/11/14,17,,
895,2/10/14,21,,
895,2/9/14,18.99,,
895,2/8/14,19.25,,
895,2/7/14,24.23,,
895,2/6/14,16.75,,
895,2/5/14,17.05,,
895,2/4/14,21.64,,
895,2/3/14,21.01,,
895,2/2/14,13.82,,
895,2/1/14,21.77,,
895,1/31/14,19.49,,
895,1/30/14,22.93,,
895,1/29/14,23.43,,
895,1/28/14,15.44,,
895,1/27/14,20.23,,
895,1/26/14,20.68,,
895,1/25/14,14.36,,
895,1/24/14,18.93,,
895,1/23/14,17.92,,
895,1/22/14,12.99,,
895,1/21/14,12.56,,
895,1/20/14,14.54,,
895,1/19/14,19.8,,
895,1/18/14,16.81,,
895,1/17/14,18.37,,
895,1/16/14,15.06,,
895,1/15/14,12.05,,
895,1/14/14,12.87,,
895,1/13/14,11.73,,
895,1/12/14,24.52,,
895,1/11/14,18.5,,
895,1/10/14,17.86,,
895,1/9/14,17.94,,
895,1/8/14,17.25,,
895,1/7/14,17.22,,
895,1/6/14,13.12,,
895,1/5/14,16.65,,
895,1/4/14,15.65,,
895,1/3/14,18.47,,
895,1/2/14,13.16,,
895,1/1/14,17.12,,
895,12/31/13,11.62,,
895,12/30/13,13.69,,
895,12/29/13,12.89,,
895,12/28/13,17.35,,
895,12/27/13,14.62,,
895,12/26/13,15.5,,
895,12/25/13,17.08,,
895,12/24/13,12.24,,
895,12/23/13,17.16,,
895,12/22/13,16.5,,
895,12/21/13,24.41,,
895,12/20/13,26.14,,
895,12/19/13,21.62,,
895,12/18/13,21.57,,
895,12/17/13,17.28,,
895,12/16/13,22.54,,
895,12/15/13,17.92,,
895,12/14/13,18.71,,
895,12/13/13,20.46,,
895,12/12/13,19.17,,
895,12/11/13,16.57,,
895,12/10/13,21.09,,
895,12/9/13,20.03,,
895,12/8/13,22.73,,
895,12/7/13,17.84,,
895,12/6/13,18.98,,
895,12/5/13,18.39,,
895,12/4/13,28.71,,
895,12/3/13,28.39,,
895,12/2/13,22.18,,
895,12/1/13,15.7,,
895,11/30/13,15.45,,
895,11/29/13,16.69,,
895,11/28/13,19.98,,
895,11/27/13,13.13,,
895,11/26/13,20.31,,
895,11/25/13,16.5,,
895,11/24/13,15.08,,
895,11/23/13,14.23,,
895,11/22/13,13.15,,
895,11/21/13,24.69,,
895,11/20/13,20.65,,
895,11/19/13,24.94,,
895,11/18/13,20.55,,
895,11/17/13,22.87,,
895,11/16/13,26.53,,
895,11/15/13,29.17,,
895,11/14/13,17.23,,
895,11/13/13,14.44,,
895,11/12/13,11.26,,
895,11/11/13,15.17,,
895,11/10/13,18.56,,
895,11/9/13,17.38,,
895,11/8/13,19.03,,
895,11/7/13,16.79,,
895,11/6/13,14.4,,
895,11/5/13,21.43,,
895,11/4/13,24.45,,
895,11/3/13,23.5,,
895,11/2/13,24.15,,
895,11/1/13,16.7,,
895,10/31/13,19.83,,
895,10/30/13,19.76,,
895,10/29/13,22.13,,
895,10/28/13,25.51,,
895,10/27/13,12.21,,
895,10/26/13,12.22,,
895,10/25/13,13.01,,
895,10/24/13,22.8,,
895,10/23/13,17.55,,
895,10/22/13,18.98,,
895,10/21/13,20.99,,
895,10/20/13,18.02,,
895,10/19/13,15.83,,
895,10/18/13,20.68,,
895,10/17/13,19.33,,
895,10/16/13,16.08,,
895,10/15/13,10.85,,
895,10/14/13,12.68,,
895,10/13/13,21.49,,
895,10/12/13,21.16,,
895,10/11/13,20.8,,
895,10/10/13,25.75,,
895,10/9/13,26.42,,
895,10/8/13,23.27,,
895,10/7/13,27.59,,
895,10/6/13,19.34,,
895,10/5/13,17.49,,
895,10/4/13,20.25,,
895,10/3/13,20.19,,
895,10/2/13,17.48,,
895,10/1/13,23.53,,
895,9/30/13,25.46,,
895,9/29/13,19.57,,
895,9/28/13,23.17,,
895,9/27/13,23.99,,
895,9/26/13,28,,
895,9/25/13,23.14,,
895,9/24/13,21.56,,
895,9/23/13,24.32,,
895,9/22/13,32.03,,
895,9/21/13,22.85,,
895,9/20/13,27.4,,
895,9/19/13,25.66,,
895,9/18/13,23.7,,
895,9/17/13,19.4,,
895,9/16/13,14.99,,
895,9/15/13,19.63,,
895,9/14/13,18.2,,
895,9/13/13,23.61,,
895,9/12/13,14.4,,
895,9/11/13,20.93,,
895,9/10/13,19.78,,
895,9/9/13,23.46,,
895,9/8/13,26.06,,
895,9/7/13,18.83,,
895,9/6/13,22.25,,
895,9/5/13,19.41,,
895,9/4/13,21.14,,
895,9/3/13,20.56,,
895,9/2/13,12.64,,
895,9/1/13,20.98,,
895,8/31/13,18.83,,
895,8/30/13,16.97,,
895,8/29/13,22.14,,
895,8/28/13,24,,
895,8/27/13,20.48,,
895,8/26/13,32.64,,
895,8/25/13,25,,
895,8/24/13,28.12,,
895,8/23/13,20.42,,
895,8/22/13,20.66,,
895,8/21/13,38.07,,
895,8/20/13,22.78,,
895,8/19/13,16.83,,
895,8/18/13,27.76,,
895,8/17/13,25.16,,
895,8/16/13,29.41,,
895,8/15/13,22.14,,
895,8/14/13,19.04,,
895,8/13/13,21.92,,
895,8/12/13,22.84,,
895,8/11/13,15.51,,
895,8/10/13,21.89,,
895,8/9/13,19.6,,
895,8/8/13,27,,
895,8/7/13,15.99,,
895,8/6/13,15.53,,
895,8/5/13,19.76,,
895,8/4/13,23.41,,
895,8/3/13,25.97,,
895,8/2/13,23.47,,
895,8/1/13,23.84,,
895,7/31/13,24,,
895,7/30/13,29.11,,
895,7/29/13,21.03,,
895,7/28/13,27.24,,
895,7/27/13,24.87,,
895,7/26/13,19.11,,
895,7/25/13,18.93,,
895,7/24/13,13.98,,
895,7/23/13,18.22,,
895,7/22/13,19.82,,
895,7/21/13,16.78,,
895,7/20/13,25.83,,
895,7/19/13,21.68,,
895,7/18/13,13.88,,
895,7/17/13,15.34,,
895,7/16/13,20.11,,
895,7/15/13,15.63,,
895,7/14/13,19.48,,
895,7/13/13,19.21,,
895,7/12/13,27.02,,
895,7/11/13,14.73,,
895,7/10/13,20.36,,
895,7/9/13,22.04,,
895,7/8/13,20.34,,
895,7/7/13,13.82,,
895,7/6/13,18.99,,
895,7/5/13,19.68,,
895,7/4/13,27.6,,
895,7/3/13,15.64,,
895,7/2/13,19.8,,
895,7/1/13,19.12,,
895,6/30/13,24.12,,
895,6/29/13,25.63,,
895,6/28/13,24.03,,
895,6/27/13,22.49,,
895,6/26/13,15.3,,
895,6/25/13,19.44,,
895,6/24/13,25.67,,
895,6/23/13,25.68,,
895,6/22/13,20.7,,
895,6/21/13,17.75,,
895,6/20/13,18,,
895,6/19/13,19.49,,
895,6/18/13,21.1,,
895,6/17/13,16.35,,
895,6/16/13,18.37,,
895,6/15/13,22.95,,
895,6/14/13,11.63,,
895,6/13/13,18.46,,
895,6/12/13,13.62,,
895,6/11/13,19.82,,
895,6/10/13,14.57,,
895,6/9/13,22.56,,
895,6/8/13,24.74,,
895,6/7/13,15.86,,
895,6/6/13,17.26,,
895,6/5/13,15.73,,
895,6/4/13,12.92,,
895,6/3/13,20,,
895,6/2/13,15.42,,
895,6/1/13,20.07,,
895,5/31/13,24.08,,
895,5/30/13,19.91,,
895,5/29/13,23.6,,
895,5/28/13,26.21,,
895,5/27/13,18.76,,
895,5/26/13,18.79,,
895,5/25/13,18.43,,
895,5/24/13,18.47,,
895,5/23/13,21.73,,
895,5/22/13,17.99,,
895,5/21/13,20.27,,
895,5/20/13,14.69,,
895,5/19/13,21.81,,
895,5/18/13,22.46,,
895,5/17/13,19.75,,
895,5/16/13,18.55,,
895,5/15/13,22.89,,
895,5/14/13,26.26,,
895,5/13/13,18.26,,
895,5/12/13,13.61,,
895,5/11/13,16.08,,
895,5/10/13,23.25,,
895,5/9/13,14.33,,
895,5/8/13,15.69,,
895,5/7/13,17.4,,
895,5/6/13,8.69,,
895,5/5/13,11.58,,
895,5/4/13,17.91,,
895,5/3/13,13.7,,
895,5/2/13,16.29,,
895,5/1/13,20.47,,
895,4/30/13,17.31,,
895,4/29/13,23.47,,
895,4/28/13,22.11,,
895,4/27/13,15.6,,
895,4/26/13,18.23,,
895,4/25/13,16.45,,
895,4/24/13,21.09,,
895,4/23/13,19.2,,
895,4/22/13,19.62,,
895,4/21/13,19.03,,
895,4/20/13,18.86,,
895,4/19/13,14.17,,
895,4/18/13,14.33,,
895,4/17/13,16.24,,
895,4/16/13,27.66,,
895,4/15/13,24.23,,
895,4/14/13,28.67,,
895,4/13/13,17.11,,
895,4/12/13,17.5,,
895,4/11/13,22.13,,
895,4/10/13,19.35,,
895,4/9/13,18.93,,
895,4/8/13,24.88,,
895,4/7/13,25.11,,
895,4/6/13,18.3,,
895,4/5/13,17.63,,
895,4/4/13,26.66,,
895,4/3/13,16.98,,
895,4/2/13,14.45,,
895,4/1/13,11.22,,
895,3/31/13,15.28,,
895,3/30/13,9.51,,
895,3/29/13,12.52,,
895,3/28/13,14.94,,
895,3/27/13,20.63,,
895,3/26/13,14.53,,
895,3/25/13,11.82,,
895,3/24/13,12.94,,
895,3/23/13,15.83,,
895,3/22/13,17.16,,
895,3/21/13,22.34,,
895,3/20/13,14.74,,
895,3/19/13,15.99,,
895,3/18/13,13.39,,
895,3/17/13,19.12,,
895,3/16/13,12.21,,
895,3/15/13,11.67,,
895,3/14/13,7.79,,
895,3/13/13,12.69,,
895,3/12/13,15.67,,
895,3/11/13,11.72,,
895,3/10/13,10.29,,
895,3/9/13,18.49,,
895,3/8/13,11.52,,
895,3/7/13,10.98,,
895,3/6/13,9.98,,
895,3/5/13,8.33,,
895,3/4/13,16.13,,
895,3/3/13,14.39,,
895,3/2/13,12.78,,
895,3/1/13,8.1,,
895,2/28/13,8.85,,
895,2/27/13,14.1,,
895,2/26/13,16.35,,
895,2/25/13,13.45,,
895,2/24/13,10.32,,
895,2/23/13,15.38,,
895,2/22/13,13.84,,
895,2/21/13,17.11,,
895,2/20/13,19.37,,
895,2/19/13,22.03,,
895,2/18/13,19.77,,
895,2/17/13,19.16,,
895,2/16/13,12.67,,
895,2/15/13,17.22,,
895,2/14/13,14.81,,
895,2/13/13,9.35,,
895,2/12/13,11,,
895,2/11/13,11.34,,
895,2/10/13,12.9,,
895,2/9/13,17.68,,
895,2/8/13,17.47,,
895,2/7/13,16.65,,
895,2/6/13,14.18,,
895,2/5/13,22.84,,
895,2/4/13,16.77,,
895,2/3/13,13.45,,
895,2/2/13,10.75,,
895,2/1/13,13.56,,
895,1/31/13,11.75,,
895,1/30/13,12.89,,
895,1/29/13,19.66,,
895,1/28/13,18.82,,
895,1/27/13,12.78,,
895,1/26/13,16.2,,
895,1/25/13,14.58,,
895,1/24/13,15.11,,
895,1/23/13,13.52,,
895,1/22/13,16.37,,
895,1/21/13,16.83,,
895,1/20/13,14.92,,
895,1/19/13,13.55,,
895,1/18/13,15.46,,
895,1/17/13,10.77,,
895,1/16/13,15.22,,
895,1/15/13,11.58,,
895,1/14/13,12.45,,
895,1/13/13,14.25,,
895,1/12/13,18.43,,
895,1/11/13,20.78,,
895,1/10/13,16.59,,
895,1/9/13,14.94,,
895,1/8/13,15.42,,
895,1/7/13,16.7,,
895,1/6/13,10.24,,
895,1/5/13,13.95,,
895,1/4/13,14.05,,
895,1/3/13,13.04,,
895,1/2/13,14.55,,
895,1/1/13,18.32,,
895,12/31/12,15.54,,
895,12/30/12,18.08,,
895,12/29/12,15.33,,
895,12/28/12,12.69,,
895,12/27/12,17.94,,
895,12/26/12,9.99,,
895,12/25/12,15.98,,
895,12/24/12,18.99,,
895,12/23/12,11.54,,
895,12/22/12,13.01,,
895,12/21/12,15.1,,
895,12/20/12,11.62,,
895,12/19/12,15.49,,
895,12/18/12,19.62,,
895,12/17/12,23.88,,
895,12/16/12,20.19,,
895,12/15/12,16.34,,
895,12/14/12,19.82,,
895,12/13/12,16.97,,
895,12/12/12,15.69,,
895,12/11/12,15.59,,
895,12/10/12,13.38,,
895,12/9/12,18.22,,
895,12/8/12,18.41,,
895,12/7/12,18.43,,
895,12/6/12,20.33,,
895,12/5/12,21.08,,
895,12/4/12,14.12,,
895,12/3/12,19.5,,
895,12/2/12,11.64,,
895,12/1/12,12.58,,
895,11/30/12,10.48,,
895,11/29/12,12.52,,
895,11/28/12,16.14,,
895,11/27/12,14.94,,
895,11/26/12,14.63,,
895,11/25/12,15.67,,
895,11/24/12,16.52,,
895,11/23/12,12.84,,
895,11/22/12,11.93,,
895,11/21/12,15.78,,
895,11/20/12,11.35,,
895,11/19/12,14.13,,
895,11/18/12,15.48,,
895,11/17/12,6.19,,
895,11/16/12,9.8,,
895,11/15/12,9.81,,
895,11/14/12,16.96,,
895,11/13/12,16.83,,
895,11/12/12,15.23,,
895,11/11/12,19.41,,
895,11/10/12,22.7,,
895,11/9/12,16.97,,
895,11/8/12,17.19,,
895,11/7/12,15.55,,
895,11/6/12,16.31,,
895,11/5/12,16.76,,
895,11/4/12,10.91,,
895,11/3/12,14.24,,
895,11/2/12,16.79,,
895,11/1/12,15.52,,
895,10/31/12,16.44,,
895,10/30/12,19.36,,
895,10/29/12,16.17,,
895,10/28/12,15.46,,
895,10/27/12,18.98,,
895,10/26/12,15.6,,
895,10/25/12,15.64,,
895,10/24/12,15.28,,
895,10/23/12,14.01,,
895,10/22/12,14.88,,
895,10/21/12,18.05,,
895,10/20/12,19.56,,
895,10/19/12,17.27,,
895,10/18/12,18.29,,
895,10/17/12,21.18,,
895,10/16/12,13.02,,
895,10/15/12,15.82,,
895,10/14/12,11.09,,
895,10/13/12,16.21,,
895,10/12/12,12.4,,
895,10/11/12,12.26,,
895,10/10/12,15.98,,
895,10/9/12,16.29,,
895,10/8/12,18.64,,
895,10/7/12,13.93,,
895,10/6/12,22.53,,
895,10/5/12,19.91,,
895,10/4/12,15.28,,
895,10/3/12,13.73,,
895,10/2/12,15.3,,
895,10/1/12,12.49,,
895,9/30/12,20.94,,
895,9/29/12,14.59,,
895,9/28/12,10.59,,
895,9/27/12,16.42,,
895,9/26/12,13.36,,
895,9/25/12,17.48,,
895,9/24/12,8.44,,
895,9/23/12,7.57,,
895,9/22/12,12.7,,
895,9/21/12,18.66,,
895,9/20/12,15.62,,
895,9/19/12,17.33,,
895,9/18/12,13.75,,
895,9/17/12,15.27,,
895,9/16/12,18.05,,
895,9/15/12,13.48,,
895,9/14/12,12.83,,
895,9/13/12,14.03,,
895,9/12/12,14.55,,
895,9/11/12,14.42,,
895,9/10/12,10.67,,
895,9/9/12,20.66,,
895,9/8/12,10.28,,
895,9/7/12,19.11,,
895,9/6/12,16.12,,
895,9/5/12,16.64,,
895,9/4/12,13.78,,
895,9/3/12,18.57,,
895,9/2/12,17.3,,
895,9/1/12,11.58,,
895,8/31/12,19.71,,
895,8/30/12,15.39,,
895,8/29/12,24.78,,
895,8/28/12,12.7,,
895,8/27/12,13.25,,
895,8/26/12,12.05,,
895,8/25/12,18.05,,
895,8/24/12,15.19,,
895,8/23/12,13.45,,
895,8/22/12,10.96,,
895,8/21/12,24.46,,
895,8/20/12,14.59,,
895,8/19/12,9.7,,
895,8/18/12,12.95,,
895,8/17/12,13.9,,
895,8/16/12,22.06,,
895,8/15/12,10.85,,
895,8/14/12,10.62,,
895,8/13/12,14.73,,
895,8/12/12,17.42,,
895,8/11/12,17.27,,
895,8/10/12,14.37,,
895,8/9/12,17.87,,
895,8/8/12,15.16,,
895,8/7/12,12.66,,
895,8/6/12,10.76,,
895,8/5/12,11.87,,
895,8/4/12,17.87,,
